Date,AAPL,ABBV,ABT,ACN,ADBE,AMD,AMZN,AVGO,BAC,BMY,CMCSA,COST,CRM,CSCO,CVX,DHR,DIS,GOOG,GOOGL,HD,INTC,JNJ,JPM,KO,LIN,LLY,LOW,MA,MCD,META,MRK,MSFT,NEE,NFLX,NVDA,PEP,PFE,PG,PM,QCOM,TMO,TSLA,TXN,UNH,UPS,V,VZ,WMT,XOM
2016-08-30,26.5,64.16000366210938,42.83000183105469,115.3499984741211,102.0,7.489999771118164,38.37900161743164,17.700000762939453,16.190000534057617,57.2400016784668,32.775001525878906,161.9600067138672,79.83000183105469,31.540000915527344,101.69999694824219,71.9858169555664,94.86000061035156,38.454498291015625,39.59600067138672,134.10000610351562,35.70000076293945,119.47000122070312,67.5,43.2400016784668,122.5199966430664,77.7699966430664,76.55999755859375,97.08999633789062,115.36000061035156,125.83999633789062,59.83778762817383,57.88999938964844,30.30500030517578,9.744999885559082,1.5407500267028809,107.20999908447266,33.092979431152344,87.54000091552734,99.97000122070312,62.939998626708984,153.16000366210938,14.089332580566406,69.30999755859375,136.8699951171875,109.37999725341797,81.16999816894531,52.27000045776367,23.770000457763672,87.5199966430664
2016-08-31,26.524999618530273,64.0999984741211,42.02000045776367,115.0,102.30999755859375,7.400000095367432,38.45800018310547,17.642000198364258,16.139999389648438,57.38999938964844,32.630001068115234,162.08999633789062,79.41999816894531,31.440000534057617,100.58000183105469,72.17198944091797,94.45999908447266,38.352500915527344,39.49250030517578,134.1199951171875,35.88999938964844,119.33999633789062,67.5,43.43000030517578,122.04000091552734,77.75,76.55999755859375,96.62999725341797,115.66000366210938,126.12000274658203,59.91412353515625,57.459999084472656,30.235000610351562,9.744999885559082,1.5334999561309814,106.75,33.0170783996582,87.30999755859375,99.93000030517578,63.06999969482422,152.19000244140625,14.133999824523926,69.54000091552734,136.0500030517578,109.22000122070312,80.9000015258789,52.33000183105469,23.81333351135254,87.13999938964844
2016-09-01,26.6825008392334,64.02999877929688,42.29999923706055,115.05999755859375,102.9000015258789,7.349999904632568,38.53099822998047,17.708999633789062,15.979999542236328,56.7599983215332,32.94499969482422,156.2100067138672,75.91000366210938,31.579999923706055,100.20999908447266,72.1985855102539,94.26000213623047,38.43899917602539,39.56999969482422,134.22999572753906,36.02000045776367,119.08000183105469,67.20999908447266,43.349998474121094,122.8499984741211,77.2300033569336,76.44000244140625,97.62000274658203,115.4000015258789,126.16999816894531,60.01908493041992,57.59000015258789,30.25,9.73799991607666,1.5787500143051147,107.29000091552734,32.90322494506836,88.30999755859375,100.62000274658203,63.470001220703125,150.9499969482422,13.38466739654541,69.69999694824219,135.74000549316406,109.5,81.30000305175781,52.560001373291016,24.280000686645508,86.83999633789062
2016-09-02,26.9325008392334,64.12000274658203,42.09000015258789,115.66000366210938,103.56999969482422,7.510000228881836,38.62200164794922,17.31100082397461,16.0,56.349998474121094,33.08000183105469,157.97999572753906,75.0999984741211,31.829999923706055,100.93000030517578,71.9769515991211,94.41999816894531,38.573001861572266,39.84349822998047,135.14999389648438,36.08000183105469,119.31999969482422,67.48999786376953,43.65999984741211,123.44000244140625,76.8499984741211,76.95999908447266,97.88999938964844,115.83000183105469,126.51000213623047,60.095420837402344,57.66999816894531,30.782499313354492,9.73799991607666,1.563249945640564,107.87000274658203,32.98861312866211,88.19999694824219,101.7699966430664,63.349998474121094,151.17999267578125,13.185333251953125,69.68000030517578,136.61000061035156,109.58999633789062,82.0,52.880001068115234,24.166667938232422,87.41999816894531
2016-09-06,26.924999237060547,64.61000061035156,42.15999984741211,115.36000061035156,103.5,7.340000152587891,39.44350051879883,17.110000610351562,15.779999732971191,56.959999084472656,33.16999816894531,158.05999755859375,75.41999816894531,31.8700008392334,102.43000030517578,70.47872161865234,93.80000305175781,39.00400161743164,40.4010009765625,134.10000610351562,36.56999969482422,119.75,67.44000244140625,43.790000915527344,122.16000366210938,78.51000213623047,76.01000213623047,98.79000091552734,117.25,129.72999572753906,60.343509674072266,57.61000061035156,31.322500228881836,10.008999824523926,1.5779999494552612,107.91999816894531,32.98861312866211,88.63999938964844,102.36000061035156,63.09000015258789,151.0,13.522000312805176,69.79000091552734,135.97000122070312,109.5,82.52999877929688,53.5099983215332,24.333332061767578,88.56999969482422
2016-09-07,27.09000015258789,64.97000122070312,41.900001525878906,115.12000274658203,103.0,6.840000152587891,39.2239990234375,16.889999389648438,15.699999809265137,56.56999969482422,33.17499923706055,155.63999938964844,75.01000213623047,31.790000915527344,102.87999725341797,70.34574127197266,93.70999908447266,39.01750183105469,40.39950180053711,132.7899932861328,36.459999084472656,119.61000061035156,67.16000366210938,43.63999938964844,122.23999786376953,78.58999633789062,75.44000244140625,99.56999969482422,116.91999816894531,131.0500030517578,59.99045944213867,57.65999984741211,31.264999389648438,9.914999961853027,1.5547499656677246,107.20999908447266,33.05502700805664,87.94999694824219,102.08999633789062,62.43000030517578,150.5,13.447333335876465,69.48999786376953,134.99000549316406,109.4800033569336,83.23999786376953,53.709999084472656,24.020000457763672,88.23999786376953
2016-09-08,26.3799991607666,64.05999755859375,41.849998474121094,112.30000305175781,101.87999725341797,6.230000019073486,39.202999114990234,16.83799934387207,15.859999656677246,56.810001373291016,33.08000183105469,153.47000122070312,74.87999725341797,31.469999313354492,104.12000274658203,70.03546142578125,94.08999633789062,38.76599884033203,40.141998291015625,131.25999450683594,36.439998626708984,119.47000122070312,67.25,43.630001068115234,120.56999969482422,79.88999938964844,74.12999725341797,99.9800033569336,116.16999816894531,130.27000427246094,60.343509674072266,57.43000030517578,31.344999313354492,9.965999603271484,1.565999984741211,106.87999725341797,32.94117736816406,87.77999877929688,101.31999969482422,62.689998626708984,150.64999389648438,13.157333374023438,68.98999786376953,135.44000244140625,108.94000244140625,82.97000122070312,53.599998474121094,23.94333267211914,89.05000305175781
2016-09-09,25.782499313354492,63.36000061035156,41.0099983215332,110.38999938964844,99.37999725341797,5.900000095367432,38.00699996948242,16.077999114990234,15.739999771118164,55.65999984741211,32.55500030517578,150.6999969482422,74.19999694824219,30.850000381469727,101.2699966430664,68.28014373779297,92.41999816894531,37.983001708984375,39.42399978637695,127.73999786376953,35.439998626708984,118.2300033569336,66.6500015258789,42.27000045776367,117.41000366210938,78.23999786376953,71.7699966430664,98.1500015258789,114.58000183105469,127.0999984741211,59.627864837646484,56.209999084472656,30.21500015258789,9.649999618530273,1.4880000352859497,104.05000305175781,32.35293960571289,86.23999786376953,97.54000091552734,60.52000045776367,143.67999267578125,12.964667320251465,66.66999816894531,133.6199951171875,107.62999725341797,81.33000183105469,51.81999969482422,23.433332443237305,86.83999633789062
2016-09-12,26.360000610351562,64.08000183105469,41.41999816894531,112.76000213623047,100.31999969482422,5.940000057220459,38.574501037597656,16.447999954223633,15.899999618530273,56.31999969482422,32.880001068115234,151.69000244140625,74.36000061035156,31.440000534057617,102.25,69.3351058959961,93.63999938964844,38.45100021362305,39.941001892089844,128.58999633789062,36.08000183105469,119.16000366210938,67.05999755859375,43.189998626708984,118.52999877929688,79.08000183105469,72.5,100.11000061035156,115.94999694824219,128.69000244140625,60.29580307006836,57.04999923706055,30.822500228881836,9.904999732971191,1.5187499523162842,106.0199966430664,32.87476348876953,88.25,100.63999938964844,62.25,146.39999389648438,13.220000267028809,67.94000244140625,135.52999877929688,108.55000305175781,82.97000122070312,52.56999969482422,23.979999542236328,87.29000091552734
2016-09-13,26.987499237060547,63.34000015258789,40.63999938964844,110.52999877929688,98.7699966430664,5.739999771118164,38.050498962402344,16.52400016784668,15.720000267028809,55.599998474121094,32.3849983215332,150.74000549316406,73.05999755859375,31.059999465942383,99.43000030517578,68.13829803466797,92.69999694824219,37.984500885009766,39.43600082397461,125.72000122070312,35.61000061035156,117.61000061035156,66.52999877929688,42.279998779296875,118.0,78.4800033569336,71.08000183105469,99.38999938964844,114.7300033569336,127.20999908447266,58.979007720947266,56.529998779296875,30.385000228881836,9.609000205993652,1.496749997138977,104.58999633789062,32.296016693115234,87.05000305175781,98.93000030517578,61.290000915527344,145.14999389648438,13.069999694824219,67.44999694824219,133.9499969482422,106.86000061035156,81.88999938964844,51.45000076293945,23.81999969482422,85.20999908447266
2016-09-14,27.9424991607666,63.34000015258789,40.810001373291016,109.80000305175781,98.79000091552734,6.039999961853027,38.054500579833984,16.961000442504883,15.630000114440918,55.22999954223633,32.584999084472656,150.69000244140625,73.81999969482422,31.0,98.41999816894531,67.77482604980469,92.26000213623047,38.1245002746582,39.52299880981445,126.26000213623047,35.619998931884766,117.86000061035156,66.4000015258789,42.11000061035156,116.83999633789062,78.29000091552734,71.12000274658203,98.70999908447266,115.18000030517578,127.7699966430664,58.540077209472656,56.2599983215332,30.524999618530273,9.701000213623047,1.5099999904632568,105.05000305175781,32.20113754272461,87.01000213623047,98.62000274658203,61.59000015258789,147.85000610351562,13.093999862670898,67.79000091552734,133.69000244140625,106.86000061035156,81.48999786376953,51.4900016784668,23.84000015258789,84.5999984741211
2016-09-15,28.892499923706055,63.349998474121094,41.119998931884766,110.72000122070312,99.62000274658203,6.019999980926514,38.484500885009766,17.27199935913086,15.670000076293945,55.970001220703125,33.119998931884766,152.6699981689453,73.98999786376953,31.309999465942383,99.5,68.0851058959961,92.5,38.5880012512207,40.061500549316406,126.95999908447266,36.560001373291016,118.62999725341797,66.63999938964844,42.36000061035156,118.20999908447266,78.81999969482422,71.30999755859375,99.47000122070312,116.13999938964844,128.35000610351562,59.52289962768555,57.189998626708984,30.6825008392334,9.734000205993652,1.5672500133514404,105.4800033569336,32.390892028808594,88.05999755859375,99.75,62.540000915527344,150.0,13.361332893371582,69.22000122070312,135.61000061035156,107.08000183105469,82.01000213623047,51.97999954223633,24.133333206176758,85.08000183105469
2016-09-16,28.729999542236328,63.27000045776367,41.869998931884766,109.87999725341797,98.93000030517578,6.050000190734863,38.92599868774414,17.124000549316406,15.489999771118164,55.599998474121094,32.959999084472656,152.35000610351562,73.29000091552734,30.84000015258789,97.83999633789062,67.8812026977539,92.55999755859375,38.444000244140625,39.89849853515625,126.11000061035156,37.66999816894531,118.25,65.81999969482422,42.13999938964844,117.68000030517578,78.80000305175781,70.94999694824219,99.36000061035156,115.27999877929688,129.07000732421875,59.42748260498047,57.25,30.829999923706055,9.947999954223633,1.5709999799728394,105.27999877929688,32.20113754272461,88.05000305175781,98.83999633789062,62.9900016784668,150.0500030517578,13.69333267211914,69.36000061035156,138.47000122070312,106.86000061035156,82.06999969482422,51.880001068115234,24.290000915527344,84.02999877929688
2016-09-19,28.395000457763672,62.90999984741211,41.68000030517578,110.5,99.68000030517578,6.159999847412109,38.755001068115234,17.072999954223633,15.59000015258789,55.08000183105469,32.92499923706055,151.7899932861328,73.0,31.020000457763672,98.04000091552734,68.0939712524414,92.62999725341797,38.28499984741211,39.769500732421875,126.29000091552734,37.15999984741211,117.66000366210938,66.19000244140625,42.099998474121094,117.80999755859375,79.16000366210938,71.30999755859375,99.68000030517578,115.20999908447266,128.64999389648438,58.520992279052734,56.93000030517578,31.184999465942383,9.805999755859375,1.5917500257492065,105.66999816894531,31.925996780395508,88.37000274658203,98.81999969482422,62.86000061035156,150.0,13.755999565124512,69.54000091552734,137.67999267578125,107.12000274658203,82.51000213623047,51.20000076293945,24.030000686645508,83.83000183105469
